10.178000	10.178000	B
10.212000	10.212000	B
10.279000	10.279000	B
10.825000	10.825000	B
11.457000	11.457000	B
11.516000	11.516000	B
12.074000	12.074000	B
12.087000	12.087000	B
12.148000	12.148000	B
12.706000	12.706000	B
12.781000	12.781000	B
13.334000	13.334000	B
13.411000	13.411000	B
13.982000	13.982000	B
14.043000	14.043000	B
14.064000	14.064000	B
14.601000	14.601000	B
14.613000	14.613000	B
15.230000	15.230000	B
15.305000	15.305000	B
15.879000	15.879000	B
16.509000	16.509000	B
16.567000	16.567000	B
17.141000	17.141000	B
17.201000	17.201000	B
17.762000	17.762000	B
17.770000	17.770000	B
17.832000	17.832000	B
18.386000	18.386000	B
18.484000	18.484000	B
19.020000	19.020000	B
19.094000	19.094000	B
19.653000	19.653000	B
19.667000	19.667000	B
19.686000	19.686000	B
19.725000	19.725000	B
20.287000	20.287000	B
20.297000	20.297000	B
20.360000	20.360000	B
20.380000	20.380000	B
20.912000	20.912000	B
20.991000	20.991000	B
21.562000	21.562000	B
21.619000	21.619000	B
22.177000	22.177000	B
22.192000	22.192000	B
22.252000	22.252000	B
22.812000	22.812000	B
22.884000	22.884000	B
22.905000	22.905000	B
23.431000	23.431000	B
23.436000	23.436000	B
23.496000	23.496000	B
23.516000	23.516000	B
24.087000	24.087000	B
24.148000	24.148000	B
24.169000	24.169000	B
24.704000	24.704000	B
24.717000	24.717000	B
24.759000	24.759000	B
25.339000	25.339000	B
25.350000	25.350000	B
25.370000	25.370000	B
25.984000	25.984000	B
26.615000	26.615000	B
26.674000	26.674000	B
27.230000	27.230000	B
27.245000	27.245000	B
27.305000	27.305000	B
30.385000	30.385000	B
30.460000	30.460000	B
30.483000	30.483000	B
30.502000	30.502000	B
30.861000	30.861000	B
30.958000	30.958000	B
31.323000	31.323000	B
32.914000	32.914000	B
33.012000	33.012000	B
33.386000	33.386000	B
33.403000	33.403000	B
33.483000	33.483000	B
33.864000	33.864000	B
33.935000	33.935000	B
35.440000	35.440000	B
35.514000	35.514000	B
35.540000	35.540000	B
35.913000	35.913000	B
36.011000	36.011000	B
36.383000	36.383000	B
36.482000	36.482000	B
37.966000	37.966000	B
38.042000	38.042000	B
38.440000	38.440000	B
38.456000	38.456000	B
38.538000	38.538000	B
38.916000	38.916000	B
38.988000	38.988000	B
40.017000	40.017000	B
40.094000	40.094000	B
40.490000	40.490000	B
40.568000	40.568000	B
40.606000	40.606000	B
40.966000	40.966000	B
40.981000	40.981000	B
41.428000	41.428000	B
41.537000	41.537000	B
43.019000	43.019000	B
43.095000	43.095000	B
43.115000	43.115000	B
43.134000	43.134000	B
43.492000	43.492000	B
43.508000	43.508000	B
43.548000	43.548000	B
43.566000	43.566000	B
43.973000	43.973000	B
43.980000	43.980000	B
44.041000	44.041000	B
45.545000	45.545000	B
45.581000	45.581000	B
45.620000	45.620000	B
45.645000	45.645000	B
46.018000	46.018000	B
46.075000	46.075000	B
46.485000	46.485000	B
46.488000	46.488000	B
46.526000	46.526000	B
48.071000	48.071000	B
48.148000	48.148000	B
