4.963000	4.963000	B
4.994000	4.994000	B
5.004000	5.004000	B
5.035000	5.035000	B
5.050000	5.050000	B
5.077000	5.077000	B
5.090000	5.090000	B
5.101000	5.101000	B
5.121000	5.121000	B
5.129000	5.129000	B
5.174000	5.174000	B
5.237000	5.237000	B
5.314000	5.314000	B
5.320000	5.320000	B
5.439000	5.439000	B
5.451000	5.451000	B
6.108000	6.108000	B
6.114000	6.114000	B
6.144000	6.144000	B
6.200000	6.200000	B
6.302000	6.302000	B
6.402000	6.402000	B
6.416000	6.416000	B
6.767000	6.767000	B
6.886000	6.886000	B
7.047000	7.047000	B
7.157000	7.157000	B
7.227000	7.227000	B
7.367000	7.367000	B
7.422000	7.422000	B
7.702000	7.702000	B
7.801000	7.801000	B
7.833000	7.833000	B
7.848000	7.848000	B
7.905000	7.905000	B
7.918000	7.918000	B
7.933000	7.933000	B
7.994000	7.994000	B
8.009000	8.009000	B
8.022000	8.022000	B
8.036000	8.036000	B
8.051000	8.051000	B
8.123000	8.123000	B
8.354000	8.354000	B
8.401000	8.401000	B
8.410000	8.410000	B
8.560000	8.560000	B
8.631000	8.631000	B
8.640000	8.640000	B
8.664000	8.664000	B
8.686000	8.686000	B
8.698000	8.698000	B
8.744000	8.744000	B
8.754000	8.754000	B
8.972000	8.972000	B
8.997000	8.997000	B
9.008000	9.008000	B
9.056000	9.056000	B
9.064000	9.064000	B
9.123000	9.123000	B
9.202000	9.202000	B
9.214000	9.214000	B
9.720000	9.720000	B
9.741000	9.741000	B
9.788000	9.788000	B
9.797000	9.797000	B
9.810000	9.810000	B
9.821000	9.821000	B
9.833000	9.833000	B
9.858000	9.858000	B
9.868000	9.868000	B
9.903000	9.903000	B
10.758000	10.758000	B
10.775000	10.775000	B
10.793000	10.793000	B
10.807000	10.807000	B
10.893000	10.893000	B
10.905000	10.905000	B
10.968000	10.968000	B
10.995000	10.995000	B
11.154000	11.154000	B
11.167000	11.167000	B
11.226000	11.226000	B
11.239000	11.239000	B
11.252000	11.252000	B
11.326000	11.326000	B
11.354000	11.354000	B
13.758000	13.758000	B
13.767000	13.767000	B
14.853000	14.853000	B
15.032000	15.032000	B
15.048000	15.048000	B
15.292000	15.292000	B
15.366000	15.366000	B
15.451000	15.451000	B
15.552000	15.552000	B
15.595000	15.595000	B
15.656000	15.656000	B
15.685000	15.685000	B
15.698000	15.698000	B
15.742000	15.742000	B
15.770000	15.770000	B
15.784000	15.784000	B
15.840000	15.840000	B
16.018000	16.018000	B
16.028000	16.028000	B
16.149000	16.149000	B
16.168000	16.168000	B
16.185000	16.185000	B
16.494000	16.494000	B
16.511000	16.511000	B
16.590000	16.590000	B
16.609000	16.609000	B
16.629000	16.629000	B
16.802000	16.802000	B
16.821000	16.821000	B
16.841000	16.841000	B
16.879000	16.879000	B
16.899000	16.899000	B
16.918000	16.918000	B
16.958000	16.958000	B
16.997000	16.997000	B
17.054000	17.054000	B
17.073000	17.073000	B
17.093000	17.093000	B
17.133000	17.133000	B
17.149000	17.149000	B
