0.052000	0.052000	B
1.668000	1.668000	B
2.129000	2.129000	B
3.743000	3.743000	B
5.361000	5.361000	B
5.588000	5.588000	B
5.721000	5.721000	B
5.750000	5.750000	B
7.207000	7.207000	B
7.437000	7.437000	B
9.053000	9.053000	B
9.513000	9.513000	B
11.126000	11.126000	B
12.744000	12.744000	B
12.875000	12.875000	B
12.901000	12.901000	B
12.974000	12.974000	B
14.592000	14.592000	B
14.821000	14.821000	B
16.437000	16.437000	B
16.898000	16.898000	B
18.498000	18.498000	B
18.512000	18.512000	B
20.130000	20.130000	B
20.237000	20.237000	B
20.359000	20.359000	B
20.468000	20.468000	B
21.976000	21.976000	B
22.206000	22.206000	B
23.822000	23.822000	B
24.283000	24.283000	B
25.890000	25.890000	B
26.031000	26.031000	B
26.061000	26.061000	B
27.513000	27.513000	B
27.625000	27.625000	B
27.742000	27.742000	B
29.361000	29.361000	B
29.590000	29.590000	B
31.206000	31.206000	B
31.668000	31.668000	B
33.281000	33.281000	B
34.900000	34.900000	B
35.054000	35.054000	B
35.082000	35.082000	B
35.128000	35.128000	B
35.238000	35.238000	B
36.745000	36.745000	B
36.975000	36.975000	B
38.591000	38.591000	B
39.052000	39.052000	B
40.649000	40.649000	B
40.665000	40.665000	B
42.283000	42.283000	B
42.512000	42.512000	B
44.130000	44.130000	B
44.360000	44.360000	B
45.976000	45.976000	B
46.436000	46.436000	B
48.050000	48.050000	B
49.669000	49.669000	B
49.781000	49.781000	B
49.897000	49.897000	B
50.003000	50.003000	B
50.030000	50.030000	B
51.515000	51.515000	B
51.745000	51.745000	B
53.360000	53.360000	B
53.821000	53.821000	B
55.425000	55.425000	B
55.543000	55.543000	B
55.571000	55.571000	B
57.052000	57.052000	B
57.183000	57.183000	B
57.209000	57.209000	B
57.282000	57.282000	B
57.391000	57.391000	B
57.742000	57.742000	B
59.129000	59.129000	B
60.745000	60.745000	B
61.206000	61.206000	B
62.820000	62.820000	B
64.438000	64.438000	B
64.666000	64.666000	B
66.284000	66.284000	B
66.514000	66.514000	B
68.130000	68.130000	B
68.590000	68.590000	B
70.184000	70.184000	B
70.205000	70.205000	B
71.821000	71.821000	B
72.050000	72.050000	B
73.669000	73.669000	B
73.898000	73.898000	B
75.514000	75.514000	B
75.975000	75.975000	B
77.589000	77.589000	B
77.700000	77.700000	B
79.207000	79.207000	B
79.434000	79.434000	B
79.595000	79.595000	B
81.053000	81.053000	B
81.283000	81.283000	B
82.899000	82.899000	B
83.360000	83.360000	B
84.964000	84.964000	B
84.972000	84.972000	B
85.082000	85.082000	B
86.590000	86.590000	B
86.820000	86.820000	B
86.932000	86.932000	B
88.438000	88.438000	B
88.667000	88.667000	B
90.283000	90.283000	B
90.744000	90.744000	B
92.349000	92.349000	B
92.358000	92.358000	B
93.976000	93.976000	B
94.204000	94.204000	B
95.822000	95.822000	B
96.052000	96.052000	B
97.668000	97.668000	B
98.129000	98.129000	B
99.735000	99.735000	B
99.902000	99.902000	B
101.360000	101.360000	B
101.588000	101.588000	B
101.702000	101.702000	B
103.207000	103.207000	B
103.436000	103.436000	B
105.052000	105.052000	B
105.513000	105.513000	B
107.114000	107.114000	B
107.127000	107.127000	B
108.746000	108.746000	B
108.875000	108.875000	B
108.902000	108.902000	B
108.974000	108.974000	B
109.131000	109.131000	B
109.159000	109.159000	B
110.592000	110.592000	B
110.821000	110.821000	B
112.437000	112.437000	B
112.898000	112.898000	B
114.504000	114.504000	B
114.644000	114.644000	B
114.671000	114.671000	B
116.129000	116.129000	B
116.358000	116.358000	B
116.466000	116.466000	B
116.493000	116.493000	B
117.976000	117.976000	B
118.205000	118.205000	B
119.822000	119.822000	B
120.283000	120.283000	B
121.896000	121.896000	B
123.515000	123.515000	B
123.742000	123.742000	B
125.361000	125.361000	B
125.591000	125.591000	B
127.206000	127.206000	B
127.667000	127.667000	B
129.261000	129.261000	B
129.281000	129.281000	B
130.898000	130.898000	B
131.127000	131.127000	B
131.242000	131.242000	B
132.745000	132.745000	B
132.975000	132.975000	B
134.591000	134.591000	B
135.052000	135.052000	B
136.658000	136.658000	B
136.800000	136.800000	B
138.284000	138.284000	B
138.512000	138.512000	B
140.130000	140.130000	B
140.360000	140.360000	B
141.976000	141.976000	B
142.437000	142.437000	B
144.044000	144.044000	B
144.184000	144.184000	B
144.214000	144.214000	B
145.667000	145.667000	B
145.824000	145.824000	B
145.897000	145.897000	B
146.359000	146.359000	B
147.744000	147.744000	B
149.360000	149.360000	B
149.821000	149.821000	B
151.427000	151.427000	B
151.569000	151.569000	B
151.594000	151.594000	B
153.053000	153.053000	B
153.281000	153.281000	B
154.899000	154.899000	B
155.129000	155.129000	B
156.745000	156.745000	B
157.206000	157.206000	B
158.800000	158.800000	B
158.820000	158.820000	B
160.437000	160.437000	B
160.543000	160.543000	B
160.569000	160.569000	B
160.666000	160.666000	B
162.285000	162.285000	B
162.513000	162.513000	B
164.129000	164.129000	B
164.590000	164.590000	B
166.205000	166.205000	B
167.823000	167.823000	B
168.051000	168.051000	B
169.668000	169.668000	B
169.899000	169.899000	B
171.514000	171.514000	B
171.975000	171.975000	B
173.581000	173.581000	B
173.723000	173.723000	B
173.749000	173.749000	B
175.206000	175.206000	B
175.434000	175.434000	B
175.567000	175.567000	B
175.595000	175.595000	B
177.054000	177.054000	B
177.282000	177.282000	B
178.898000	178.898000	B
179.360000	179.360000	B
180.972000	180.972000	B
182.592000	182.592000	B
182.819000	182.819000	B
182.960000	182.960000	B
184.438000	184.438000	B
184.668000	184.668000	B
186.283000	186.283000	B
186.744000	186.744000	B
188.341000	188.341000	B
188.358000	188.358000	B
189.975000	189.975000	B
190.204000	190.204000	B
190.339000	190.339000	B
190.370000	190.370000	B
191.822000	191.822000	B
192.052000	192.052000	B
193.668000	193.668000	B
194.129000	194.129000	B
195.734000	195.734000	B
195.742000	195.742000	B
197.361000	197.361000	B
197.589000	197.589000	B
197.698000	197.698000	B
197.725000	197.725000	B
199.207000	199.207000	B
199.437000	199.437000	B
201.053000	201.053000	B
201.513000	201.513000	B
203.119000	203.119000	B
203.287000	203.287000	B
204.744000	204.744000	B
204.850000	204.850000	B
204.876000	204.876000	B
204.904000	204.904000	B
204.974000	204.974000	B
206.592000	206.592000	B
206.821000	206.821000	B
208.437000	208.437000	B
208.898000	208.898000	B
210.504000	210.504000	B
210.644000	210.644000	B
210.670000	210.670000	B
212.130000	212.130000	B
212.358000	212.358000	B
213.976000	213.976000	B
214.206000	214.206000	B
215.822000	215.822000	B
216.283000	216.283000	B
217.889000	217.889000	B
218.028000	218.028000	B
218.056000	218.056000	B
219.513000	219.513000	B
219.650000	219.650000	B
219.743000	219.743000	B
219.855000	219.855000	B
221.361000	221.361000	B
221.590000	221.590000	B
223.206000	223.206000	B
223.667000	223.667000	B
225.268000	225.268000	B
225.281000	225.281000	B
226.900000	226.900000	B
227.030000	227.030000	B
227.060000	227.060000	B
227.113000	227.113000	B
227.127000	227.127000	B
228.745000	228.745000	B
228.975000	228.975000	B
230.591000	230.591000	B
231.052000	231.052000	B
232.647000	232.647000	B
232.666000	232.666000	B
234.282000	234.282000	B
234.512000	234.512000	B
234.974000	234.974000	B
235.085000	235.085000	B
236.360000	236.360000	B
237.976000	237.976000	B
238.436000	238.436000	B
240.050000	240.050000	B
240.165000	240.165000	B
241.669000	241.669000	B
241.897000	241.897000	B
242.033000	242.033000	B
243.515000	243.515000	B
243.745000	243.745000	B
245.360000	245.360000	B
245.821000	245.821000	B
247.427000	247.427000	B
247.569000	247.569000	B
247.595000	247.595000	B
249.052000	249.052000	B
249.211000	249.211000	B
249.281000	249.281000	B
249.439000	249.439000	B
250.900000	250.900000	B
251.128000	251.128000	B
252.745000	252.745000	B
253.206000	253.206000	B
254.820000	254.820000	B
256.438000	256.438000	B
256.575000	256.575000	B
256.654000	256.654000	B
256.666000	256.666000	B
258.284000	258.284000	B
258.514000	258.514000	B
260.130000	260.130000	B
260.590000	260.590000	B
262.196000	262.196000	B
262.312000	262.312000	B
262.339000	262.339000	B
263.821000	263.821000	B
263.979000	263.979000	B
264.051000	264.051000	B
265.669000	265.669000	B
